UserId,AttractionId,Rating,VisitYear,VisitMonth,VisitMode,VisitModeName,Attraction,AttractionTypeId,AttractionTypeName,AttractionCityName,AttractionCountry,UserContinent,UserCountry
22610,640,4,2014,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22611,841,5,2019,5,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22622,640,4,2014,12,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
22627,673,3,2014,8,5,Solo,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22628,749,2,2018,1,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,America,United States
22629,481,5,2015,2,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
22630,1171,5,2017,3,2,Couples,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Asia,Malaysia
22631,640,5,2019,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22631,748,4,2019,1,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
22631,749,2,2019,2,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
22631,841,4,2014,10,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22636,737,4,2015,5,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,America,United States
22645,748,4,2015,11,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Malaysia
22650,748,5,2018,1,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,China
22652,650,3,2016,5,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,India
22652,748,4,2016,5,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
22652,749,4,2016,5,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
22661,650,4,2015,9,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Malaysia
22661,748,4,2015,9,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Malaysia
22661,824,4,2015,11,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
22666,748,5,2022,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
22666,749,5,2022,4,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
22670,841,5,2013,5,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22672,650,4,2016,3,4,Friends,Sanur Beach,13,Beaches,Bali,Indonesia,America,United States
22672,824,4,2016,3,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
22674,748,5,2019,11,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
22676,824,5,2016,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
22679,748,5,2018,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
22682,841,5,2013,7,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22687,841,4,2014,6,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22690,841,5,2014,4,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,Canada
22691,737,4,2015,1,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
22695,640,3,2014,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22697,369,5,2016,3,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,China
22698,650,5,2017,5,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Malaysia
22699,673,5,2017,6,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22700,481,3,2017,4,4,Friends,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22703,749,4,2017,4,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,New Zealand
22709,737,3,2017,3,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22711,737,5,2015,6,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Africa,South Africa
22712,650,5,2015,7,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Singapore
22713,640,5,2014,8,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22715,640,5,2019,4,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22716,748,5,2017,1,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
22717,650,4,2016,6,4,Friends,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22720,640,5,2013,2,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
22723,369,4,2018,7,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,United Kingdom
22723,640,4,2018,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22723,749,4,2018,7,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
22724,640,5,2017,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22726,640,4,2014,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22726,749,4,2016,7,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
22727,640,4,2017,2,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22732,640,4,2015,5,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22735,841,5,2016,3,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Africa,South Africa
22737,640,5,2019,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22738,640,5,2018,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22739,673,4,2014,5,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22740,640,5,2018,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22740,748,4,2018,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
22740,749,4,2018,9,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
22741,481,5,2015,5,1,Business,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22741,824,3,2018,8,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22742,673,4,2017,9,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Malaysia
22744,748,5,2019,12,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
22746,673,3,2016,6,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
22750,673,3,2018,7,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
22753,640,2,2016,10,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22758,640,4,2016,3,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22762,841,5,2019,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,United Arab Emirates
22765,650,4,2016,4,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,India
22767,481,3,2013,5,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
22769,737,5,2017,8,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
22772,640,4,2018,5,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22774,640,3,2014,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22775,748,5,2018,11,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
22775,749,2,2018,11,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
22776,640,4,2019,7,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
22780,640,5,2019,11,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
22782,748,5,2016,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
22785,673,4,2017,4,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Malaysia
22786,481,5,2015,6,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
22786,824,5,2015,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
22790,640,5,2018,2,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22792,640,5,2017,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22798,1166,3,2015,7,3,Family,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,America,United States
22801,640,4,2017,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22806,640,3,2015,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22806,737,5,2015,10,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,America,United States
22806,748,4,2015,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
22806,824,5,2015,10,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
22809,748,4,2016,8,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Belgium
22811,748,5,2016,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
22812,737,4,2014,11,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Thailand
22813,640,4,2015,9,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Malaysia
22821,640,4,2015,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
22821,748,4,2015,12,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
22822,737,3,2016,5,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
22823,824,5,2017,4,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Philippines
22825,640,5,2016,1,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22826,640,5,2016,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22827,640,5,2019,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22827,748,5,2019,6,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
22833,737,5,2016,11,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,America,United States
22835,824,4,2016,7,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22836,824,5,2019,12,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
22839,640,4,2014,8,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
22839,841,4,2014,8,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
22840,640,4,2015,9,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22844,481,2,2017,5,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
22845,640,5,2016,7,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22848,640,4,2017,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22849,748,4,2016,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
22849,749,4,2016,10,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,America,Canada
22857,737,4,2016,9,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Africa,NIGERIA
22857,748,3,2016,8,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Africa,NIGERIA
22859,640,5,2015,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22862,369,3,2018,1,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Singapore
22869,673,4,2015,5,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22869,748,4,2015,5,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
22870,640,3,2018,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22870,749,2,2018,10,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
22870,824,5,2014,10,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
22871,673,5,2014,7,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Singapore
22873,640,3,2014,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22874,640,5,2019,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
22876,640,5,2015,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22878,748,5,2018,12,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
22879,481,5,2018,9,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
22879,673,4,2016,5,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
22881,640,1,2017,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22884,841,5,2013,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22888,640,4,2015,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Japan
22889,737,5,2016,9,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
22889,1133,5,2016,9,3,Family,Jomblang Cave,19,Caverns & Caves,Yogyakarta,Indonesia,Asia,Singapore
22897,650,4,2016,6,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,Finland
22897,748,4,2016,6,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Finland
22899,640,3,2015,9,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,France
22899,748,5,2018,9,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,France
22899,749,3,2018,9,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,France
22906,748,5,2016,8,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,France
22907,640,5,2019,12,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
22908,824,4,2022,8,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
22910,841,5,2013,12,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
22912,824,3,2016,7,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22913,640,4,2013,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22913,748,5,2013,5,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
22926,749,3,2019,3,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Singapore
22927,481,5,2017,4,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
22931,640,3,2015,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
22936,673,3,2015,2,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
22937,673,5,2017,11,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
22938,369,4,2018,1,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22938,640,5,2018,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22938,737,5,2018,1,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22942,369,3,2016,7,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,America,United States
22945,737,4,2016,7,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
22946,841,5,2013,2,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
22949,650,5,2018,7,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22953,640,4,2016,1,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22953,737,3,2016,1,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22955,1137,4,2015,11,4,Friends,Kalibiru National Park,61,National Parks,Yogyakarta,Indonesia,Asia,Indonesia
22956,369,1,2017,12,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22956,673,2,2017,12,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22956,737,2,2017,12,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
22956,749,4,2017,12,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
22960,369,3,2015,12,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,America,United States
22960,737,4,2015,12,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,America,United States
22962,640,3,2016,3,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22962,841,3,2019,4,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,United States
22963,640,5,2016,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
22963,748,4,2016,9,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
22965,640,5,2017,2,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22968,673,4,2017,10,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
22971,640,5,2017,4,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
22974,369,5,2016,8,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,United Kingdom
22974,841,5,2016,8,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
22981,640,5,2019,12,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22984,640,4,2013,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
22985,640,5,2017,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
22986,650,5,2016,7,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Africa,South Africa
22986,841,5,2016,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Africa,South Africa
22994,1166,4,2018,10,4,Friends,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,Europe,United Kingdom
23002,369,3,2016,6,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
23002,737,5,2016,6,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
23002,824,5,2016,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
23005,673,2,2014,3,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
23007,640,4,2017,7,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Ireland
23007,841,5,2017,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,Ireland
23011,824,5,2013,12,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
23012,640,5,2016,10,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
23013,640,4,2013,10,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
23017,650,2,2015,11,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
23023,640,5,2017,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Poland
