AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionTypeName
2869,7006,904,Sunset Cove - Joao do Estoril,"Main Street, Joao do Estoril, Portugal",Beach
2870,7033,903,Farmers' Market - Bitola,"Main Street, Bitola, Republic of North Macedonia",Market
2871,7033,902,Ancient Temple - Bitola,"Main Street, Bitola, Republic of North Macedonia",Temple
2872,7033,904,Sunset Cove - Bitola,"Main Street, Bitola, Republic of North Macedonia",Beach
2873,7033,904,Paradise Beach - Bitola,"Main Street, Bitola, Republic of North Macedonia",Beach
2874,7034,903,Local Bazaar - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia",Market
2875,7034,901,Cultural Heritage Center - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia",Museum
2876,7034,902,Cathedral - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia",Temple
2877,7034,905,National Park - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia",Park
2878,7035,905,Botanical Garden - Skopje,"Main Street, Skopje, Republic of North Macedonia",Park
2879,7035,904,Sunset Cove - Skopje,"Main Street, Skopje, Republic of North Macedonia",Beach
2880,7035,902,Cathedral - Skopje,"Main Street, Skopje, Republic of North Macedonia",Temple
2881,7035,904,Crystal Bay - Skopje,"Main Street, Skopje, Republic of North Macedonia",Beach
2882,7132,905,Wildlife Reserve - Ondara,"Main Street, Ondara, Spain",Park
2883,7132,903,Farmers' Market - Ondara,"Main Street, Ondara, Spain",Market
2884,7132,901,Art Gallery - Ondara,"Main Street, Ondara, Spain",Museum
2885,7132,904,Golden Sand Beach - Ondara,"Main Street, Ondara, Spain",Beach
2886,7105,903,Local Bazaar - Las Virtudes,"Main Street, Las Virtudes, Spain",Market
2887,7105,903,Local Bazaar - Las Virtudes,"Main Street, Las Virtudes, Spain",Market
2888,7105,903,Farmers' Market - Las Virtudes,"Main Street, Las Virtudes, Spain",Market
2889,7105,902,Grand Mosque - Las Virtudes,"Main Street, Las Virtudes, Spain",Temple
2890,7118,902,Ancient Temple - Manresa,"Main Street, Manresa, Spain",Temple
2891,7118,902,Grand Mosque - Manresa,"Main Street, Manresa, Spain",Temple
2892,7118,905,National Park - Manresa,"Main Street, Manresa, Spain",Park
2893,7118,905,National Park - Manresa,"Main Street, Manresa, Spain",Park
2894,7323,905,Botanical Garden - Westerlo,"Main Street, Westerlo, Belgium",Park
2895,7323,902,Sacred Shrine - Westerlo,"Main Street, Westerlo, Belgium",Temple
2896,7323,903,Night Market - Westerlo,"Main Street, Westerlo, Belgium",Market
2897,7323,905,Wildlife Reserve - Westerlo,"Main Street, Westerlo, Belgium",Park
2898,7211,903,Farmers' Market - Breendonk,"Main Street, Breendonk, Belgium",Market
2899,7211,901,Art Gallery - Breendonk,"Main Street, Breendonk, Belgium",Museum
2900,7211,902,Ancient Temple - Breendonk,"Main Street, Breendonk, Belgium",Temple
2901,7211,901,Science Museum - Breendonk,"Main Street, Breendonk, Belgium",Museum
2902,7273,905,Eco Park - Maldegem,"Main Street, Maldegem, Belgium",Park
2903,7273,905,National Park - Maldegem,"Main Street, Maldegem, Belgium",Park
2904,7273,905,National Park - Maldegem,"Main Street, Maldegem, Belgium",Park
2905,7273,902,Ancient Temple - Maldegem,"Main Street, Maldegem, Belgium",Temple
2906,7449,902,Sacred Shrine - Les Avenieres,"Main Street, Les Avenieres, France",Temple
2907,7449,904,Sunset Cove - Les Avenieres,"Main Street, Les Avenieres, France",Beach
2908,7449,904,Crystal Bay - Les Avenieres,"Main Street, Les Avenieres, France",Beach
2909,7449,901,Science Museum - Les Avenieres,"Main Street, Les Avenieres, France",Museum
2910,7349,904,Sunset Cove - Argentine,"Main Street, Argentine, France",Beach
2911,7349,904,Paradise Beach - Argentine,"Main Street, Argentine, France",Beach
2912,7349,902,Ancient Temple - Argentine,"Main Street, Argentine, France",Temple
2913,7349,904,Sunset Cove - Argentine,"Main Street, Argentine, France",Beach
2914,7545,904,Golden Sand Beach - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France",Beach
2915,7545,903,Local Bazaar - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France",Market
2916,7545,902,Grand Mosque - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France",Temple
2917,7545,904,Golden Sand Beach - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France",Beach
2918,7571,901,Cultural Heritage Center - Ardee,"Main Street, Ardee, Ireland",Museum
2919,7571,901,History Museum - Ardee,"Main Street, Ardee, Ireland",Museum
2920,7571,905,National Park - Ardee,"Main Street, Ardee, Ireland",Park
2921,7571,902,Sacred Shrine - Ardee,"Main Street, Ardee, Ireland",Temple
2922,7576,903,Farmers' Market - Cavan,"Main Street, Cavan, Ireland",Market
2923,7576,903,Flea Market - Cavan,"Main Street, Cavan, Ireland",Market
2924,7576,903,Flea Market - Cavan,"Main Street, Cavan, Ireland",Market
2925,7576,903,Flea Market - Cavan,"Main Street, Cavan, Ireland",Market
2926,7605,904,Paradise Beach - Kerry,"Main Street, Kerry, Ireland",Beach
2927,7605,901,Art Gallery - Kerry,"Main Street, Kerry, Ireland",Museum
2928,7605,901,Cultural Heritage Center - Kerry,"Main Street, Kerry, Ireland",Museum
2929,7605,902,Ancient Temple - Kerry,"Main Street, Kerry, Ireland",Temple
2930,7631,901,History Museum - Monte-Carlo,"Main Street, Monte-Carlo, Monaco",Museum
2931,7631,903,Flea Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco",Market
2932,7631,901,Art Gallery - Monte-Carlo,"Main Street, Monte-Carlo, Monaco",Museum
2933,7631,903,Farmers' Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco",Market
2934,7630,901,Art Gallery - Monaco,"Main Street, Monaco, Monaco",Museum
2935,7630,905,Eco Park - Monaco,"Main Street, Monaco, Monaco",Park
2936,7630,901,Art Gallery - Monaco,"Main Street, Monaco, Monaco",Museum
2937,7630,904,Sunset Cove - Monaco,"Main Street, Monaco, Monaco",Beach
2938,7662,905,National Park - Beverwijk,"Main Street, Beverwijk, Netherlands",Park
2939,7662,902,Sacred Shrine - Beverwijk,"Main Street, Beverwijk, Netherlands",Temple
2940,7662,903,Local Bazaar - Beverwijk,"Main Street, Beverwijk, Netherlands",Market
2941,7662,905,Eco Park - Beverwijk,"Main Street, Beverwijk, Netherlands",Park
2942,7758,903,Flea Market - Huizen,"Main Street, Huizen, Netherlands",Market
2943,7758,902,Grand Mosque - Huizen,"Main Street, Huizen, Netherlands",Temple
2944,7758,905,National Park - Huizen,"Main Street, Huizen, Netherlands",Park
2945,7758,901,Science Museum - Huizen,"Main Street, Huizen, Netherlands",Museum
2946,7831,901,History Museum - Roosendaal,"Main Street, Roosendaal, Netherlands",Museum
2947,7831,902,Cathedral - Roosendaal,"Main Street, Roosendaal, Netherlands",Temple
2948,7831,905,Botanical Garden - Roosendaal,"Main Street, Roosendaal, Netherlands",Park
2949,7831,903,Farmers' Market - Roosendaal,"Main Street, Roosendaal, Netherlands",Market
2950,8459,903,Flea Market - Isle of Mull,"Main Street, Isle of Mull, United Kingdom",Market
2951,8459,903,Farmers' Market - Isle of Mull,"Main Street, Isle of Mull, United Kingdom",Market
2952,8459,901,Cultural Heritage Center - Isle of Mull,"Main Street, Isle of Mull, United Kingdom",Museum
2953,8459,902,Ancient Temple - Isle of Mull,"Main Street, Isle of Mull, United Kingdom",Temple
2954,8960,903,Night Market - Tadworth,"Main Street, Tadworth, United Kingdom",Market
2955,8960,901,Science Museum - Tadworth,"Main Street, Tadworth, United Kingdom",Museum
2956,8960,901,Science Museum - Tadworth,"Main Street, Tadworth, United Kingdom",Museum
2957,8960,903,Local Bazaar - Tadworth,"Main Street, Tadworth, United Kingdom",Market
2958,8154,904,Crystal Bay - Churchdown,"Main Street, Churchdown, United Kingdom",Beach
2959,8154,901,Cultural Heritage Center - Churchdown,"Main Street, Churchdown, United Kingdom",Museum
2960,8154,902,Cathedral - Churchdown,"Main Street, Churchdown, United Kingdom",Temple
2961,8154,902,Ancient Temple - Churchdown,"Main Street, Churchdown, United Kingdom",Temple
2962,9142,902,Ancient Temple - Sanaa,"Main Street, Sanaa, Yemen",Temple
2963,9142,901,Science Museum - Sanaa,"Main Street, Sanaa, Yemen",Museum
2964,9142,905,Botanical Garden - Sanaa,"Main Street, Sanaa, Yemen",Park
2965,9142,905,Botanical Garden - Sanaa,"Main Street, Sanaa, Yemen",Park
